property,date,avg_rent_per_sqft,net_leased,rev_pasf,rev_pasf_rank,year_month,quarter
Cortland at Raven,2023-12-15,1.6858089765647295,0.90625,1.5277643850117861,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-16,1.6858089765647295,0.9114583333333334,1.536544640098061,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-17,1.68545319653147,0.90625,1.5274419593566448,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-18,1.68545319653147,0.9114583333333334,1.536220361421913,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-19,1.6815117890130953,0.90625,1.5238700587931175,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-20,1.6815117890130953,0.9114583333333334,1.5326279326942276,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-21,1.6815117890130953,0.9114583333333334,1.5326279326942276,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-22,1.6815117890130953,0.9114583333333334,1.5326279326942276,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-23,1.6815117890130953,0.9114583333333334,1.5326279326942276,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-24,1.6815117890130953,0.9114583333333334,1.5326279326942276,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-25,1.6815117890130953,0.9114583333333334,1.5326279326942276,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-26,1.6815117890130953,0.9114583333333334,1.5326279326942276,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-27,1.6815117890130953,0.9114583333333334,1.5326279326942276,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-28,1.6815771412020868,0.9114583333333334,1.5326874984914853,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-29,1.6815771412020868,0.9166666666666666,1.5414457127685794,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-30,1.67871536368199,0.9114583333333334,1.5300791075226472,1.0,2023-12,Q4 2023
Cortland at Raven,2023-12-31,1.67871536368199,0.9166666666666666,1.5388224167084907,1.0,2023-12,Q4 2023
Cortland at Raven,2024-01-01,1.67871536368199,0.9166666666666666,1.5388224167084907,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-02,1.67871536368199,0.9166666666666666,1.5388224167084907,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-03,1.67871536368199,0.9166666666666666,1.5388224167084907,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-04,1.67871536368199,0.9166666666666666,1.5388224167084907,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-05,1.68025288457592,0.9166666666666666,1.5402318108612598,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-06,1.68025288457592,0.921875,1.548983127968426,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-07,1.68025288457592,0.921875,1.548983127968426,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-08,1.68025288457592,0.921875,1.548983127968426,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-09,1.68025288457592,0.921875,1.548983127968426,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-10,1.68025288457592,0.921875,1.548983127968426,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-11,1.6790926485950652,0.9114583333333334,1.5304229870007107,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-12,1.6790926485950652,0.921875,1.5479135354235758,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-13,1.676373878088768,0.9166666666666666,1.536676054914704,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-14,1.676373878088768,0.921875,1.545407168863083,1.0,2024-01,Q1 2024
Cortland at Raven,2024-01-15,1.676373878088768,0.921875,1.545407168863083,1.0,2024-01,Q1 2024
