property,date,avg_rent_per_sqft,net_leased,rev_pasf,rev_pasf_rank,year_month,quarter
Cortland Sugar Land,2023-11-12,1.6040930650082927,0.9130434782608696,1.4646067115293109,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-13,1.6040930650082927,0.9217391304347826,1.478555346877209,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-14,1.6040930650082927,0.9217391304347826,1.478555346877209,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-15,1.6015860186700495,0.9217391304347826,1.4762445041654368,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-16,1.5994678790826504,0.9260869565217391,1.4812463401939329,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-17,1.5976081949694132,0.9260869565217391,1.479524110993413,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-18,1.5933660489451993,0.9304347826086956,1.4825231933664027,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-19,1.5933660489451993,0.9347826086956522,1.4894508718400776,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-20,1.5933660489451993,0.9347826086956522,1.4894508718400776,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-21,1.5933660489451993,0.9304347826086956,1.4825231933664027,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-22,1.5933660489451993,0.9304347826086956,1.4825231933664027,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-23,1.5917354813466353,0.9304347826086956,1.4810060565573042,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-24,1.5917354813466353,0.9347826086956522,1.4879266456066373,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-25,1.592995197631914,0.9347826086956522,1.4891042064820068,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-26,1.5926934279197054,0.9391304347826087,1.4957468714376363,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-27,1.5926934279197054,0.9434782608695652,1.5026716254720698,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-28,1.5926934279197054,0.9434782608695652,1.5026716254720698,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-29,1.5926934279197054,0.9391304347826087,1.4957468714376363,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-11-30,1.5926934279197054,0.9391304347826087,1.4957468714376363,1.0,2023-11,Q4 2023
Cortland Sugar Land,2023-12-01,1.5926934279197054,0.9391304347826087,1.4957468714376363,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-02,1.592388659593699,0.9347826086956522,1.4885372252723708,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-03,1.592388659593699,0.9391304347826087,1.495460654227126,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-04,1.592388659593699,0.9391304347826087,1.495460654227126,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-05,1.5917608004553119,0.9391304347826087,1.4948710126015103,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-06,1.5929569079508317,0.9347826086956522,1.4890684139540384,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-07,1.5924111598567108,0.9391304347826087,1.495481784908911,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-08,1.5924111598567108,0.9347826086956522,1.4885582581269254,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-09,1.5924111598567108,0.9304347826086956,1.4816347313449396,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-10,1.5924111598567108,0.9304347826086956,1.4816347313449396,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-11,1.5924111598567108,0.9304347826086956,1.4816347313449396,1.0,2023-12,Q4 2023
Cortland Sugar Land,2023-12-12,1.5924111598567108,0.9217391304347826,1.4677876777809682,1.0,2023-12,Q4 2023
