,property,date,avg_rent_per_sqft,net_leased,rev_pasf,rev_pasf_rank,year_month,quarter
0,Cortland Windward,2024-01-19,1.8957524528124245,0.9387755102040817,1.779685976109623,1.0,2024-01,Q1 2024
1,Cortland Windward,2024-01-20,1.8957524528124245,0.9387755102040817,1.779685976109623,1.0,2024-01,Q1 2024
2,Cortland Windward,2024-01-21,1.8957524528124245,0.9387755102040817,1.779685976109623,1.0,2024-01,Q1 2024
3,Cortland Windward,2024-01-22,1.8957524528124245,0.9387755102040817,1.779685976109623,1.0,2024-01,Q1 2024
4,Cortland Windward,2024-01-23,1.8957524528124245,0.935374149659864,1.7732378385150231,1.0,2024-01,Q1 2024
5,Cortland Windward,2024-01-24,1.8957524528124245,0.935374149659864,1.7732378385150231,1.0,2024-01,Q1 2024
6,Cortland Windward,2024-01-25,1.896633458894199,0.9319727891156463,1.7676107746156822,1.0,2024-01,Q1 2024
7,Cortland Windward,2024-01-26,1.8919521164161803,0.935374149659864,1.7696831020899646,1.0,2024-01,Q1 2024
8,Cortland Windward,2024-01-27,1.8919521164161803,0.9387755102040817,1.7761183133702918,1.0,2024-01,Q1 2024
9,Cortland Windward,2024-01-28,1.8919521164161803,0.9387755102040817,1.7761183133702918,1.0,2024-01,Q1 2024
10,Cortland Windward,2024-01-29,1.8919521164161803,0.9387755102040817,1.7761183133702918,1.0,2024-01,Q1 2024
11,Cortland Windward,2024-01-30,1.8919521164161803,0.9387755102040817,1.7761183133702918,1.0,2024-01,Q1 2024
12,Cortland Windward,2024-01-31,1.8919521164161803,0.9387755102040817,1.7761183133702918,1.0,2024-01,Q1 2024
13,Cortland Windward,2024-02-01,1.8919521164161803,0.9387755102040817,1.7761183133702918,1.0,2024-02,Q1 2024
14,Cortland Windward,2024-02-02,1.8919521164161803,0.9387755102040817,1.7761183133702918,1.0,2024-02,Q1 2024
15,Cortland Windward,2024-02-03,1.8879401868257137,0.935374149659864,1.7659304468607868,1.0,2024-02,Q1 2024
16,Cortland Windward,2024-02-04,1.8879401868257137,0.9387755102040817,1.7723520121220986,1.0,2024-02,Q1 2024
17,Cortland Windward,2024-02-05,1.8839949614964335,0.935374149659864,1.7622401850731948,1.0,2024-02,Q1 2024
18,Cortland Windward,2024-02-06,1.8839949614964335,0.935374149659864,1.7622401850731948,1.0,2024-02,Q1 2024
19,Cortland Windward,2024-02-07,1.8839949614964335,0.935374149659864,1.7622401850731948,1.0,2024-02,Q1 2024
20,Cortland Windward,2024-02-08,1.8839949614964335,0.935374149659864,1.7622401850731948,1.0,2024-02,Q1 2024
