property,date,avg_rent_per_sqft,net_leased,rev_pasf,rev_pasf_rank,year_month,quarter
Cortland Midtown East,2023-08-13,1.6528763547625338,0.9155405405405406,1.5132753112859685,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-14,1.6528763547625338,0.9172297297297297,1.5160673321554998,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-15,1.6599663026017526,0.9121621621621622,1.5141584516975446,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-16,1.665399641520504,0.9155405405405406,1.5247408880137046,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-17,1.665399641520504,0.9172297297297297,1.5275540630838405,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-18,1.6713930323194304,0.9138513513513513,1.5274047812243443,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-19,1.6657292638230623,0.9172297297297297,1.527856402459329,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-20,1.6657292638230623,0.9189189189189189,1.530670134323895,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-21,1.6657292638230623,0.9189189189189189,1.530670134323895,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-22,1.669116076744131,0.9172297297297297,1.5309628879595663,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-23,1.6680790995781336,0.9138513513513513,1.5243763393104226,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-24,1.6680790995781336,0.9206081081081081,1.535647144037302,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-25,1.6760836760371929,0.9121621621621622,1.5288601098987908,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-26,1.677573824745778,0.9206081081081081,1.5443880650108937,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-27,1.6653038845940766,0.9206081081081081,1.533092258621236,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-28,1.6653038845940766,0.9239864864864865,1.5387182852583783,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-29,1.6680445633302614,0.9239864864864865,1.541250635374414,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-30,1.6791883865873463,0.9273648648648649,1.557220311210225,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-08-31,1.6791883865873463,0.9256756756756757,1.5543838443409894,1.0,2023-08,Q3 2023
Cortland Midtown East,2023-09-01,1.6772680131025872,0.9222972972972973,1.546939755327724,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-02,1.6791193087957894,0.9222972972972973,1.5486472003420624,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-03,1.664615810150754,0.9239864864864865,1.5380825137710514,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-04,1.664615810150754,0.9273648648648649,1.5437062158323716,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-05,1.664615810150754,0.9273648648648649,1.5437062158323716,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-06,1.664615810150754,0.9273648648648649,1.5437062158323716,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-07,1.664615810150754,0.9222972972972973,1.5352706627403914,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-08,1.6677568021864935,0.9206081081081081,1.5353504344453361,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-09,1.6677568021864935,0.9189189189189189,1.532533277684886,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-10,1.6677568021864935,0.9189189189189189,1.532533277684886,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-11,1.670101883333226,0.9189189189189189,1.5346882171170184,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-12,1.670101883333226,0.9206081081081081,1.5375093351631894,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-13,1.6768900927763577,0.9172297297297297,1.53809344658372,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-14,1.6768900927763577,0.9206081081081081,1.5437586158160725,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-15,1.6768900927763577,0.9206081081081081,1.5437586158160725,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-16,1.6752249476370913,0.9189189189189189,1.5393958978286784,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-17,1.6632494378698348,0.9172297297297297,1.5255818323704735,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-18,1.6632494378698348,0.9239864864864865,1.5368200042479725,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-19,1.6609834852194536,0.9239864864864865,1.534726294620002,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-20,1.655657912320613,0.9239864864864865,1.5298055372286745,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-21,1.655657912320613,0.9290540540540541,1.538195695568137,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-22,1.6556395387295755,0.9290540540540541,1.538178625508896,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-23,1.6556395387295755,0.9290540540540541,1.538178625508896,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-24,1.650594709736789,0.9290540540540541,1.5334917066811384,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-25,1.650594709736789,0.9307432432432432,1.5362798734205587,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-26,1.650594709736789,0.9307432432432432,1.5362798734205587,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-27,1.6479572237127564,0.9290540540540541,1.531041339598,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-28,1.6479572237127564,0.9273648648648649,1.5282576280714584,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-29,1.6479572237127564,0.9273648648648649,1.5282576280714584,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-09-30,1.6479572237127564,0.9273648648648649,1.5282576280714584,1.0,2023-09,Q3 2023
Cortland Midtown East,2023-10-01,1.6494298192048875,0.9273648648648649,1.529623261391019,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-02,1.6494298192048875,0.9290540540540541,1.532409460409946,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-03,1.6494298192048875,0.9290540540540541,1.532409460409946,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-04,1.6516390609808749,0.9273648648648649,1.5316720345920614,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-05,1.6495048004149786,0.9290540540540541,1.5324791220071592,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-06,1.6495048004149786,0.9290540540540541,1.5324791220071592,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-07,1.6482494212529317,0.9256756756756757,1.525744396700349,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-08,1.6482494212529317,0.9273648648648649,1.5285286018038169,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-09,1.6482494212529317,0.9273648648648649,1.5285286018038169,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-10,1.6482494212529317,0.9273648648648649,1.5285286018038169,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-11,1.6503820100085818,0.9256756756756757,1.5277184822376737,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-12,1.6503820100085818,0.9290540540540541,1.5332940971363513,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-13,1.6506231803895042,0.9290540540540541,1.5335181574564651,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-14,1.6506231803895042,0.9307432432432432,1.536306372288204,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-15,1.6506231803895042,0.9307432432432432,1.536306372288204,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-16,1.6506231803895042,0.9307432432432432,1.536306372288204,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-17,1.6506231803895042,0.9307432432432432,1.536306372288204,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-18,1.6494041879429895,0.9307432432432432,1.5351718033050459,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-19,1.6494041879429895,0.9324324324324325,1.5379579590279226,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-20,1.6494041879429895,0.9324324324324325,1.5379579590279226,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-21,1.6512698023651504,0.9324324324324325,1.539697518421559,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-22,1.6502946639764804,0.9324324324324325,1.5387882677618534,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-23,1.6502946639764804,0.9341216216216216,1.541575927667219,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-24,1.6502946639764804,0.9341216216216216,1.541575927667219,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-25,1.6467321310297172,0.9324324324324325,1.5354664465006822,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-26,1.6462982981960201,0.9307432432432432,1.5322810174087957,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-27,1.646152994724596,0.9324324324324325,1.5349264410269883,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-28,1.6440110448048966,0.9324324324324325,1.5329292174532143,1.0,2023-10,Q4 2023
Cortland Midtown East,2023-10-29,1.6440110448048966,0.9341216216216216,1.5357062631370064,1.0,2023-10,Q4 2023
