,property,date,avg_rent_per_sqft,net_leased,rev_pasf,rev_pasf_rank,year_month,quarter
204,Cortland North Tucson,2024-07-25,1.3985093813169298,0.8958333333333334,1.252831320763083,1.0,2024-07,Q3 2024
205,Cortland North Tucson,2024-07-26,1.3985093813169298,0.9097222222222222,1.2722550621702626,1.0,2024-07,Q3 2024
206,Cortland North Tucson,2024-07-27,1.3985093813169298,0.9097222222222222,1.2722550621702626,1.0,2024-07,Q3 2024
207,Cortland North Tucson,2024-07-28,1.3985093813169298,0.9097222222222222,1.2722550621702626,1.0,2024-07,Q3 2024
208,Cortland North Tucson,2024-07-29,1.3985093813169298,0.9097222222222222,1.2722550621702626,1.0,2024-07,Q3 2024
209,Cortland North Tucson,2024-07-30,1.3968489758297895,0.9097222222222222,1.2707445544007112,1.0,2024-07,Q3 2024
210,Cortland North Tucson,2024-07-31,1.3980044908503022,0.9166666666666666,1.281504116612777,1.0,2024-07,Q3 2024
211,Cortland North Tucson,2024-08-01,1.3980044908503022,0.9305555555555556,1.3009208456523647,1.0,2024-08,Q3 2024
212,Cortland North Tucson,2024-08-02,1.395196213306707,0.9305555555555556,1.2983075873826302,1.0,2024-08,Q3 2024
213,Cortland North Tucson,2024-08-03,1.395196213306707,0.9375,1.3079964499750378,1.0,2024-08,Q3 2024
214,Cortland North Tucson,2024-08-04,1.395196213306707,0.9375,1.3079964499750378,1.0,2024-08,Q3 2024
215,Cortland North Tucson,2024-08-05,1.395196213306707,0.9375,1.3079964499750378,1.0,2024-08,Q3 2024
216,Cortland North Tucson,2024-08-06,1.395196213306707,0.9375,1.3079964499750378,1.0,2024-08,Q3 2024
217,Cortland North Tucson,2024-08-07,1.393957867852801,0.9375,1.306835501112001,1.0,2024-08,Q3 2024
218,Cortland North Tucson,2024-08-08,1.393957867852801,0.9375,1.306835501112001,1.0,2024-08,Q3 2024
219,Cortland North Tucson,2024-08-09,1.393957867852801,0.9305555555555556,1.2971552381408011,1.0,2024-08,Q3 2024
220,Cortland North Tucson,2024-08-10,1.393957867852801,0.9305555555555556,1.2971552381408011,1.0,2024-08,Q3 2024
221,Cortland North Tucson,2024-08-11,1.393957867852801,0.9305555555555556,1.2971552381408011,1.0,2024-08,Q3 2024
222,Cortland North Tucson,2024-08-12,1.393957867852801,0.9305555555555556,1.2971552381408011,1.0,2024-08,Q3 2024
223,Cortland North Tucson,2024-08-13,1.393957867852801,0.9236111111111112,1.287474975169601,1.0,2024-08,Q3 2024
224,Cortland North Tucson,2024-08-14,1.393957867852801,0.9236111111111112,1.287474975169601,1.0,2024-08,Q3 2024
225,Cortland North Tucson,2024-08-15,1.393957867852801,0.9236111111111112,1.287474975169601,1.0,2024-08,Q3 2024
