property,date,avg_rent_per_sqft,net_leased,rev_pasf,rev_pasf_rank,year_month,quarter
Cortland Hunters Creek,2023-12-01,1.7816179771579992,0.9340277777777778,1.6640806800538257,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-02,1.7816179771579992,0.9409722222222222,1.6764530271174227,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-03,1.7816179771579992,0.9409722222222222,1.6764530271174227,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-04,1.7816179771579992,0.9375,1.6702668535856242,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-05,1.7810655997306601,0.9340277777777778,1.6635647441928736,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-06,1.7810655997306601,0.9375,1.669748999747494,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-07,1.7867385117048042,0.9340277777777778,1.6688634015576123,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-08,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-09,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-10,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-11,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-12,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-13,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-14,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-15,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-16,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-17,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-18,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-19,1.7867385117048042,0.9375,1.675067354723254,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-20,1.7867385117048042,0.9340277777777778,1.6688634015576123,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-21,1.7867385117048042,0.9340277777777778,1.6688634015576123,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-22,1.7927108797057032,0.9270833333333334,1.6619923780604957,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-23,1.7927108797057032,0.9305555555555556,1.6682170686150295,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-24,1.7927108797057032,0.9305555555555556,1.6682170686150295,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-25,1.7927108797057032,0.9305555555555556,1.6682170686150295,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-26,1.7927108797057032,0.9305555555555556,1.6682170686150295,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-27,1.7927108797057032,0.9270833333333334,1.6619923780604957,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-28,1.7917047542545037,0.9236111111111112,1.6548384188600624,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-29,1.791080827474769,0.9270833333333334,1.6604811838047338,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-30,1.791080827474769,0.9305555555555556,1.6667002144556877,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2023-12-31,1.791080827474769,0.9305555555555556,1.6667002144556877,1.0,2023-12,Q4 2023
Cortland Hunters Creek,2024-01-01,1.791080827474769,0.9305555555555556,1.6667002144556877,1.0,2024-01,Q1 2024
Cortland Hunters Creek,2024-01-02,1.791080827474769,0.9305555555555556,1.6667002144556877,1.0,2024-01,Q1 2024
