property,date,avg_rent_per_sqft,net_leased,rev_pasf,rev_pasf_rank,year_month,quarter
Cortland Lakemont,2023-12-08,1.5932807306784318,0.9391025641025641,1.4962540195153222,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-09,1.5932807306784318,0.9391025641025641,1.4962540195153222,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-10,1.5904433696247007,0.9391025641025641,1.4935894464744786,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-11,1.5904433696247007,0.9423076923076923,1.4986870213771217,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-12,1.5904433696247007,0.9423076923076923,1.4986870213771217,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-13,1.5904433696247007,0.9423076923076923,1.4986870213771217,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-14,1.5904433696247007,0.9423076923076923,1.4986870213771217,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-15,1.5904433696247007,0.9423076923076923,1.4986870213771217,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-16,1.5904433696247007,0.9423076923076923,1.4986870213771217,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-17,1.5943583733292792,0.9391025641025641,1.4972660364919192,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-18,1.5943583733292792,0.9423076923076923,1.5023761594833591,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-19,1.5951344457730336,0.9423076923076923,1.503107458516897,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-20,1.5951344457730336,0.9455128205128205,1.5082200689200158,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-21,1.5938107642081922,0.9455128205128205,1.5069685110301818,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-22,1.5938107642081922,0.9487179487179487,1.5120768788641823,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-23,1.5938107642081922,0.9487179487179487,1.5120768788641823,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-24,1.5938107642081922,0.9487179487179487,1.5120768788641823,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-25,1.5938107642081922,0.9487179487179487,1.5120768788641823,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-26,1.5938107642081922,0.9487179487179487,1.5120768788641823,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-27,1.5938107642081922,0.9455128205128205,1.5069685110301818,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-28,1.5938107642081922,0.9455128205128205,1.5069685110301818,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-29,1.5891274035238983,0.9455128205128205,1.502540333460096,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-30,1.5891274035238983,0.9455128205128205,1.502540333460096,1.0,2023-12,Q4 2023
Cortland Lakemont,2023-12-31,1.5891274035238983,0.9423076923076923,1.4974469763975196,1.0,2023-12,Q4 2023
Cortland Lakemont,2024-01-01,1.5891274035238983,0.9423076923076923,1.4974469763975196,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-02,1.5891274035238983,0.9423076923076923,1.4974469763975196,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-03,1.5891274035238983,0.9391025641025641,1.492353619334943,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-04,1.5891274035238983,0.9391025641025641,1.492353619334943,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-05,1.5891274035238983,0.9391025641025641,1.492353619334943,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-06,1.5891274035238983,0.9358974358974359,1.4872602622723663,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-07,1.5891274035238983,0.9358974358974359,1.4872602622723663,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-08,1.5891274035238983,0.9358974358974359,1.4872602622723663,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-09,1.5891274035238983,0.9326923076923077,1.4821669052097897,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-10,1.5891274035238983,0.9294871794871795,1.4770735481472133,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-11,1.5899212009689543,0.9294871794871795,1.4778113726955024,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-12,1.5899212009689543,0.9326923076923077,1.4829072739806592,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-13,1.5899212009689543,0.9326923076923077,1.4829072739806592,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-14,1.5898173035608016,0.9326923076923077,1.482810369667286,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-15,1.5898173035608016,0.9423076923076923,1.4980970745092168,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-16,1.5898173035608016,0.9391025641025641,1.4930015062285733,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-17,1.592389778429993,0.9358974358974359,1.4903135105819165,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-18,1.592389778429993,0.9391025641025641,1.4954173239743203,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-19,1.592389778429993,0.9391025641025641,1.4954173239743203,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-20,1.592389778429993,0.9358974358974359,1.4903135105819165,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-21,1.5928169133379941,0.9358974358974359,1.4907132650470971,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-22,1.5928169133379941,0.9391025641025641,1.4958184474616418,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-23,1.5928169133379941,0.9391025641025641,1.4958184474616418,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-24,1.5966149023957719,0.9391025641025641,1.4993851487242345,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-25,1.5966149023957719,0.9423076923076923,1.5045025041806313,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-26,1.5966149023957719,0.9358974358974359,1.4942677932678379,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-27,1.5966149023957719,0.9358974358974359,1.4942677932678379,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-28,1.5966149023957719,0.9358974358974359,1.4942677932678379,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-29,1.5966149023957719,0.9358974358974359,1.4942677932678379,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-30,1.5940821334320001,0.9326923076923077,1.4867881436817694,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-01-31,1.5940821334320001,0.9358974358974359,1.4918973812889231,1.0,2024-01,Q1 2024
Cortland Lakemont,2024-02-01,1.5940821334320001,0.9358974358974359,1.4918973812889231,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-02,1.5940821334320001,0.9326923076923077,1.4867881436817694,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-03,1.5940821334320001,0.9294871794871795,1.4816789060746156,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-04,1.594452403725944,0.9294871794871795,1.4820230675657813,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-05,1.594452403725944,0.9326923076923077,1.4871334919366979,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-06,1.5916280442013624,0.9294871794871795,1.4793978615974201,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-07,1.5916280442013624,0.9326923076923077,1.484499233533963,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-08,1.5916280442013624,0.9294871794871795,1.4793978615974201,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-09,1.5916280442013624,0.9262820512820513,1.4742964896608775,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-10,1.5929775746752817,0.9230769230769231,1.4704408381617986,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-11,1.5929775746752817,0.9262820512820513,1.475546535516527,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-12,1.5906153340011893,0.9262820512820513,1.4733584343793067,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-13,1.5906153340011893,0.9294871794871795,1.4784565604498234,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-14,1.5906153340011893,0.9294871794871795,1.4784565604498234,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-15,1.5921817201537496,0.9230769230769231,1.469706203218846,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-16,1.5921817201537496,0.9262820512820513,1.4748093497578,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-17,1.5921817201537496,0.9262820512820513,1.4748093497578,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-18,1.5921817201537496,0.9262820512820513,1.4748093497578,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-19,1.5921817201537496,0.9262820512820513,1.4748093497578,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-20,1.5921817201537496,0.9262820512820513,1.4748093497578,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-21,1.5958217049352406,0.9262820512820513,1.478181002327835,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-22,1.5958217049352406,0.9262820512820513,1.478181002327835,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-23,1.5958217049352406,0.9262820512820513,1.478181002327835,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-24,1.5958217049352406,0.9230769230769231,1.4730661891709913,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-25,1.5958217049352406,0.9230769230769231,1.4730661891709913,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-26,1.5958217049352406,0.9230769230769231,1.4730661891709913,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-27,1.5958217049352406,0.9230769230769231,1.4730661891709913,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-28,1.5958217049352406,0.9230769230769231,1.4730661891709913,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-02-29,1.5958217049352406,0.9230769230769231,1.4730661891709913,1.0,2024-02,Q1 2024
Cortland Lakemont,2024-03-01,1.5935014998946033,0.9198717948717948,1.465817084838946,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-02,1.5935014998946033,0.9230769230769231,1.4709244614411723,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-03,1.5935014998946033,0.9198717948717948,1.465817084838946,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-04,1.5935014998946033,0.9198717948717948,1.465817084838946,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-05,1.5935014998946033,0.907051282051282,1.4453875784300407,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-06,1.5935014998946033,0.907051282051282,1.4453875784300407,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-07,1.5949846198031314,0.9038461538461539,1.4416207140528303,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-08,1.5953183392105426,0.907051282051282,1.4470355448608447,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-09,1.5953183392105426,0.9102564102564102,1.4521487446660066,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-10,1.5960541799856771,0.9102564102564102,1.452818548448501,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-11,1.5960541799856771,0.9134615384615384,1.4579341067176859,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-12,1.5960541799856771,0.9134615384615384,1.4579341067176859,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-13,1.596917812015567,0.9134615384615384,1.4587230013603736,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-14,1.596917812015567,0.9166666666666666,1.4638413276809363,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-15,1.5989777162262946,0.9166666666666666,1.4657295732074367,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-16,1.5989777162262946,0.9198717948717948,1.470854501785085,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-17,1.5989777162262946,0.9198717948717948,1.470854501785085,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-18,1.5989777162262946,0.9198717948717948,1.470854501785085,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-19,1.5992541518169123,0.9198717948717948,1.471108787087993,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-20,1.5992541518169123,0.9198717948717948,1.471108787087993,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-21,1.5992541518169123,0.9166666666666666,1.4659829724988362,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-22,1.5992541518169123,0.9134615384615384,1.4608571579096794,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-23,1.5992541518169123,0.9134615384615384,1.4608571579096794,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-24,1.5992541518169123,0.9134615384615384,1.4608571579096794,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-25,1.5992541518169123,0.9134615384615384,1.4608571579096794,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-26,1.5992541518169123,0.9134615384615384,1.4608571579096794,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-27,1.5992541518169123,0.9134615384615384,1.4608571579096794,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-28,1.5992541518169123,0.9102564102564102,1.4557313433205228,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-29,1.5993705633945,0.9102564102564102,1.45583730770525,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-30,1.5993705633945,0.9134615384615384,1.4609634954084374,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-03-31,1.5969907883718846,0.907051282051282,1.4485525420168055,1.0,2024-03,Q1 2024
Cortland Lakemont,2024-04-01,1.5969907883718846,0.907051282051282,1.4485525420168055,1.0,2024-04,Q2 2024
Cortland Lakemont,2024-04-02,1.5992678105421556,0.907051282051282,1.4506179178956091,1.0,2024-04,Q2 2024
Cortland Lakemont,2024-04-03,1.6002269605912198,0.907051282051282,1.4514879161772924,1.0,2024-04,Q2 2024
Cortland Lakemont,2024-04-04,1.601144084282571,0.9038461538461539,1.4471879223323239,1.0,2024-04,Q2 2024
Cortland Lakemont,2024-04-05,1.601144084282571,0.907051282051282,1.452319794397332,1.0,2024-04,Q2 2024
Cortland Lakemont,2024-04-06,1.600989579196562,0.907051282051282,1.452179650360984,1.0,2024-04,Q2 2024
Cortland Lakemont,2024-04-07,1.6020738332691498,0.9102564102564102,1.458297976437303,1.0,2024-04,Q2 2024
Cortland Lakemont,2024-04-08,1.6020738332691498,0.9134615384615384,1.4634328284670117,1.0,2024-04,Q2 2024
Cortland Lakemont,2024-04-09,1.6020738332691498,0.9134615384615384,1.4634328284670117,1.0,2024-04,Q2 2024
