,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-104,1x1,885,1679,04/17/2024,False
1,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-104,1x1,885,1600,04/18/2024,False
2,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-104,1x1,885,1600,04/19/2024,False
3,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-104,1x1,885,1600,04/20/2024,False
4,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-104,1x1,885,1600,04/21/2024,True
5,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-202,1x1,885,1570,10/19/2024,False
6,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-202,1x1,885,1570,10/20/2024,False
7,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-202,1x1,885,1570,10/21/2024,False
8,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-202,1x1,885,1570,10/22/2024,False
9,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-202,1x1,885,1570,10/23/2024,False
10,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-202,1x1,885,1570,10/24/2024,False
11,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-202,1x1,885,1570,10/25/2024,False
12,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-202,1x1,885,1570,10/26/2024,True
13,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/14/2024,False
14,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/15/2024,False
15,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/16/2024,False
16,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/17/2024,False
17,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/18/2024,False
18,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/19/2024,False
19,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/20/2024,False
20,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/21/2024,False
21,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/22/2024,False
22,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/23/2024,False
23,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/24/2024,False
24,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/25/2024,False
25,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/26/2024,False
26,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/27/2024,False
27,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/28/2024,False
28,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1889,08/29/2024,False
29,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1849,08/30/2024,False
30,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1849,08/31/2024,False
31,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1849,09/01/2024,False
32,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1849,09/02/2024,False
33,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1849,09/03/2024,False
34,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1795,09/04/2024,False
35,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1795,09/05/2024,False
36,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1795,09/06/2024,False
37,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1795,09/07/2024,False
38,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1795,09/08/2024,False
39,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1795,09/09/2024,False
40,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1795,09/10/2024,False
41,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-203,2x2,1159,1795,09/11/2024,True
42,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-204,1x1,885,1617,11/05/2024,False
43,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-204,1x1,885,1617,11/06/2024,False
44,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-204,1x1,885,1617,11/07/2024,False
45,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-204,1x1,885,1617,11/08/2024,False
46,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-204,1x1,885,1635,11/09/2024,False
47,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-204,1x1,885,1635,11/10/2024,False
48,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-204,1x1,885,1635,11/11/2024,False
49,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-204,1x1,885,1635,11/12/2024,True
50,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/17/2024,False
51,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/18/2024,False
52,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/19/2024,False
53,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/20/2024,False
54,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/21/2024,False
55,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/22/2024,False
56,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/23/2024,False
57,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/24/2024,False
58,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/25/2024,False
59,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/26/2024,False
60,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/27/2024,False
61,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1827,09/28/2024,False
62,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1828,09/29/2024,False
63,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1828,09/30/2024,False
64,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1828,10/01/2024,False
65,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/02/2024,False
66,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/03/2024,False
67,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/04/2024,False
68,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/05/2024,False
69,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/06/2024,False
70,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/07/2024,False
71,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/08/2024,False
72,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/09/2024,False
73,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/10/2024,False
74,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/11/2024,False
75,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/12/2024,False
76,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/13/2024,False
77,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/14/2024,False
78,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1818,10/15/2024,False
79,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1817,10/16/2024,False
80,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/17/2024,False
81,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/18/2024,False
82,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/19/2024,False
83,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/20/2024,False
84,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/21/2024,False
85,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/22/2024,False
86,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/23/2024,False
87,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/24/2024,False
88,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/25/2024,False
89,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/26/2024,False
90,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1830,10/27/2024,False
91,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1844,10/28/2024,False
92,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1829,10/29/2024,False
93,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1829,10/30/2024,False
94,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1829,10/31/2024,False
95,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1829,11/01/2024,False
96,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1856,11/02/2024,False
97,Century Crosstown,"Tampa-St. Petersburg-Clearwater, FL",2105-301,2x2,1159,1856,11/03/2024,False
