,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/17/2023,False
1,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/18/2023,False
2,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/19/2023,False
3,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/20/2023,False
4,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/21/2023,False
5,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/22/2023,False
6,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/23/2023,False
7,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/24/2023,False
8,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/25/2023,False
9,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/26/2023,False
10,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/27/2023,False
11,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/28/2023,False
12,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/29/2023,False
13,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,06/30/2023,False
14,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/01/2023,False
15,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/02/2023,False
16,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/03/2023,False
17,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/04/2023,False
18,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/05/2023,False
19,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/06/2023,False
20,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/07/2023,False
21,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/08/2023,False
22,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/09/2023,False
23,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/10/2023,False
24,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/11/2023,False
25,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/12/2023,False
26,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/13/2023,False
27,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/14/2023,False
28,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/15/2023,False
29,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/16/2023,False
30,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/17/2023,False
31,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/18/2023,False
32,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/19/2023,False
33,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/20/2023,False
34,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/21/2023,False
35,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/22/2023,False
36,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/23/2023,False
37,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/24/2023,False
38,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/25/2023,False
39,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/26/2023,False
40,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/27/2023,False
41,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/28/2023,False
42,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/29/2023,False
43,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/30/2023,False
44,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,07/31/2023,False
45,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,08/01/2023,False
46,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,08/02/2023,False
47,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,08/03/2023,False
48,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,08/04/2023,False
49,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,08/05/2023,False
50,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,08/06/2023,False
51,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,08/07/2023,False
52,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2440,08/08/2023,True
53,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2545,07/17/2024,False
54,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2545,07/18/2024,False
55,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2545,07/19/2024,False
56,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2545,07/20/2024,False
57,Apex Luxury Apartment Homes,"Colorado Springs, CO",01-101,3x2,1237,2545,07/21/2024,False
