,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2162,02/09/2025,False
1,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2156,02/10/2025,False
2,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2151,02/11/2025,False
3,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2205,02/12/2025,False
4,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2237,02/13/2025,False
5,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2252,02/14/2025,False
6,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2269,02/15/2025,False
7,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2259,02/16/2025,False
8,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2250,02/17/2025,False
9,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2241,02/18/2025,False
10,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2204,02/19/2025,False
11,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2206,02/20/2025,False
12,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2220,02/21/2025,False
13,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2234,02/22/2025,False
14,The Pointe at Vista Ridge Apartments,"Dallas-Fort Worth-Arlington, TX",01-102,3x2,1295,2261,02/23/2025,False
