,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1426,06/20/2023,False
1,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1437,06/21/2023,False
2,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1437,06/22/2023,False
3,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1437,06/23/2023,False
4,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1437,06/24/2023,False
5,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1437,06/25/2023,False
6,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1437,06/26/2023,False
7,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,06/27/2023,False
8,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,06/28/2023,False
9,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,06/29/2023,False
10,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,06/30/2023,False
11,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,07/01/2023,False
12,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,07/02/2023,False
13,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,07/03/2023,False
14,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,07/04/2023,False
15,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,07/05/2023,False
16,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,07/06/2023,False
17,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1428,07/07/2023,False
18,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1515,07/08/2023,False
19,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1498,07/09/2023,False
20,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1491,07/10/2023,False
21,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1491,07/11/2023,False
22,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1490,07/12/2023,False
23,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1489,07/13/2023,False
24,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1489,07/14/2023,False
25,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1488,07/15/2023,False
26,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1488,07/16/2023,False
27,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1488,07/17/2023,False
28,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1486,07/18/2023,False
29,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1486,07/19/2023,False
30,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1513,07/20/2023,False
31,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1512,07/21/2023,False
32,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1511,07/22/2023,False
33,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1511,07/23/2023,False
34,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1516,07/24/2023,False
35,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1516,07/25/2023,True
36,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1651,09/03/2024,False
37,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1651,09/04/2024,False
38,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1651,09/05/2024,False
39,Dalian 151,"San Antonio-New Braunfels, TX",10101,2x2,1127,1651,09/06/2024,False
