,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/16/2024,False
1,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/17/2024,False
2,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/18/2024,False
3,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/19/2024,False
4,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1105,11/20/2024,False
5,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/21/2024,False
6,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/22/2024,False
7,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/23/2024,False
8,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/24/2024,False
9,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/25/2024,False
10,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/26/2024,False
11,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/27/2024,False
12,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/28/2024,False
13,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/29/2024,False
14,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,11/30/2024,False
15,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,12/01/2024,False
16,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,12/02/2024,False
17,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,12/03/2024,False
18,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1100,12/04/2024,False
19,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1045,12/05/2024,False
20,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0123,1x1,681,1045,12/06/2024,True
21,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1230,06/17/2024,False
22,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1230,06/18/2024,False
23,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1230,06/19/2024,False
24,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1240,06/20/2024,False
25,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1240,06/21/2024,False
26,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1235,06/22/2024,False
27,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1235,06/23/2024,False
28,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1240,06/24/2024,False
29,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1240,06/25/2024,False
30,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1235,06/26/2024,False
31,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1240,06/27/2024,False
32,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1240,06/28/2024,False
33,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1235,06/29/2024,False
34,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1235,06/30/2024,False
35,Stonebriar of Frisco,"Dallas-Fort Worth-Arlington, TX",0212,1x1,681,1235,07/01/2024,True
