,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3014,09/10/2024,False
1,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3014,09/11/2024,False
2,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3014,09/12/2024,False
3,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3014,09/13/2024,False
4,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3014,09/14/2024,False
5,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3718,09/15/2024,False
6,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3668,09/16/2024,False
7,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3668,09/17/2024,False
8,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3668,09/18/2024,False
9,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3668,09/19/2024,False
10,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3668,09/20/2024,False
11,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/21/2024,False
12,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/22/2024,False
13,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/23/2024,False
14,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/24/2024,False
15,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/25/2024,False
16,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/26/2024,False
17,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/27/2024,False
18,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/28/2024,False
19,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/29/2024,False
20,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,09/30/2024,False
21,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,10/01/2024,False
22,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,10/02/2024,False
23,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3708,10/03/2024,False
24,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/04/2024,False
25,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/05/2024,False
26,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/06/2024,False
27,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/07/2024,False
28,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/08/2024,False
29,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/09/2024,False
30,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/10/2024,False
31,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/11/2024,False
32,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/12/2024,False
33,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/13/2024,False
34,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/14/2024,False
35,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/15/2024,False
36,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/16/2024,False
37,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/17/2024,False
38,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3608,10/18/2024,False
39,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/19/2024,False
40,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/20/2024,False
41,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/21/2024,False
42,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/22/2024,False
43,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/23/2024,False
44,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/24/2024,False
45,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/25/2024,False
46,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/26/2024,False
47,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/27/2024,False
48,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/28/2024,False
49,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/29/2024,False
50,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/30/2024,False
51,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,10/31/2024,False
52,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/01/2024,False
53,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/02/2024,False
54,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/03/2024,False
55,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/04/2024,False
56,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/05/2024,False
57,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/06/2024,False
58,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/07/2024,False
59,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/08/2024,False
60,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/09/2024,False
61,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3450,11/10/2024,False
62,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/11/2024,False
63,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/12/2024,False
64,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/13/2024,False
65,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/14/2024,False
66,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/15/2024,False
67,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/16/2024,False
68,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/17/2024,False
69,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/18/2024,False
70,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/19/2024,False
71,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/20/2024,False
72,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/21/2024,False
73,Marlowe,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0203,2x2,1040,3162,11/22/2024,False
