,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1831,11/11/2023,False
1,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1835,11/12/2023,False
2,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1838,11/13/2023,False
3,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1842,11/14/2023,False
4,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1844,11/15/2023,False
5,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1844,11/16/2023,False
6,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1854,11/17/2023,False
7,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1857,11/18/2023,False
8,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1861,11/19/2023,False
9,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1866,11/20/2023,False
10,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1869,11/21/2023,False
11,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1873,11/22/2023,False
12,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1876,11/23/2023,False
13,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1879,11/24/2023,False
14,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1882,11/25/2023,False
15,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1886,11/26/2023,False
16,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1888,11/27/2023,False
17,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1888,11/28/2023,False
18,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1888,11/29/2023,False
19,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1887,11/30/2023,False
20,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1887,12/01/2023,False
21,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1886,12/02/2023,False
22,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1885,12/03/2023,False
23,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1885,12/04/2023,False
24,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1884,12/05/2023,False
25,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-243,1x1,750,1884,12/06/2023,True
26,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1816,11/02/2023,False
27,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1816,11/03/2023,True
28,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1973,10/25/2024,False
29,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1973,10/26/2024,False
30,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1969,10/27/2024,False
31,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1965,10/28/2024,False
32,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1962,10/29/2024,False
33,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1958,10/30/2024,False
34,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1953,10/31/2024,False
35,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1947,11/01/2024,False
36,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1938,11/02/2024,False
37,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1930,11/03/2024,False
38,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1921,11/04/2024,False
39,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1912,11/05/2024,False
40,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1902,11/06/2024,False
41,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1893,11/07/2024,False
42,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1884,11/08/2024,False
43,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-259,1x1,750,1594,11/09/2024,True
44,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1727,05/21/2024,False
45,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1727,05/22/2024,False
46,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1728,05/23/2024,False
47,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1729,05/24/2024,False
48,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1730,05/25/2024,False
49,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1730,05/26/2024,False
50,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1731,05/27/2024,False
51,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1732,05/28/2024,False
52,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1732,05/29/2024,False
53,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1733,05/30/2024,False
54,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1734,05/31/2024,False
55,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1734,06/01/2024,False
56,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1733,06/02/2024,False
57,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1733,06/03/2024,False
58,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1733,06/04/2024,False
59,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1733,06/05/2024,False
60,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1733,06/06/2024,False
61,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1733,06/07/2024,False
62,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1733,06/08/2024,False
63,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1734,06/09/2024,False
64,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1734,06/10/2024,False
65,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1734,06/11/2024,False
66,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1734,06/12/2024,False
67,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1732,06/13/2024,False
68,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1730,06/14/2024,False
69,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1730,06/15/2024,False
70,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1727,06/16/2024,False
71,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1726,06/17/2024,False
72,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1724,06/18/2024,False
73,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1722,06/19/2024,False
74,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1720,06/20/2024,False
75,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1719,06/21/2024,False
76,Domus by Mark-Taylor,"Phoenix-Mesa-Scottsdale, AZ",1-260,1x1,750,1717,06/22/2024,False
