,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,07/29/2023,False
1,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,07/30/2023,False
2,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,07/31/2023,False
3,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/01/2023,False
4,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/02/2023,False
5,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/03/2023,False
6,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/04/2023,False
7,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/05/2023,False
8,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/06/2023,False
9,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/07/2023,False
10,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/08/2023,False
11,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/09/2023,False
12,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/10/2023,False
13,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/11/2023,False
14,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/12/2023,False
15,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/13/2023,False
16,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/14/2023,False
17,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/15/2023,False
18,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/16/2023,False
19,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/17/2023,False
20,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/18/2023,False
21,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/19/2023,False
22,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/20/2023,False
23,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/21/2023,False
24,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/22/2023,False
25,The District at Parkcenter,"Mountain Home, ID",505-101,1x1,778,1845,08/23/2023,True
26,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/14/2024,False
27,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/15/2024,False
28,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/16/2024,False
29,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/17/2024,False
30,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/18/2024,False
31,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/19/2024,False
32,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/20/2024,False
33,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/21/2024,False
34,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/22/2024,False
35,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/23/2024,False
36,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/24/2024,False
37,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/25/2024,False
38,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/26/2024,False
39,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/27/2024,False
40,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/28/2024,False
41,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/29/2024,False
42,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,06/30/2024,False
43,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/01/2024,False
44,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/02/2024,False
45,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/03/2024,False
46,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/04/2024,False
47,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/05/2024,False
48,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/06/2024,False
49,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/07/2024,False
50,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/08/2024,False
51,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/09/2024,False
52,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2400,07/10/2024,False
53,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/11/2024,False
54,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/12/2024,False
55,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/13/2024,False
56,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/14/2024,False
57,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/15/2024,False
58,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/16/2024,False
59,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/17/2024,False
60,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/18/2024,False
61,The District at Parkcenter,"Mountain Home, ID",505-203,2x2,996,2200,07/19/2024,True
62,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/06/2023,False
63,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/07/2023,False
64,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/08/2023,False
65,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/09/2023,False
66,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/10/2023,False
67,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/11/2023,False
68,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/12/2023,False
69,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/13/2023,False
70,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/14/2023,False
71,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/15/2023,False
72,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/16/2023,False
73,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/17/2023,False
74,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/18/2023,False
75,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/19/2023,False
76,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/20/2023,False
77,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/21/2023,False
78,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/22/2023,False
79,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/23/2023,False
80,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/24/2023,False
81,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/25/2023,False
82,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/26/2023,False
83,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/27/2023,False
84,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/28/2023,False
85,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/29/2023,False
86,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,09/30/2023,False
87,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/01/2023,False
88,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/02/2023,False
89,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/03/2023,False
90,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/04/2023,False
91,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/05/2023,False
92,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/06/2023,False
93,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/07/2023,False
94,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/08/2023,False
95,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/09/2023,False
96,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/10/2023,False
97,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/11/2023,False
98,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/12/2023,False
99,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/13/2023,False
100,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/14/2023,False
101,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/15/2023,False
102,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/16/2023,False
103,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/17/2023,False
104,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/18/2023,False
105,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/19/2023,False
106,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/20/2023,False
107,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/21/2023,False
108,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/22/2023,False
109,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/23/2023,False
110,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/24/2023,False
111,The District at Parkcenter,"Mountain Home, ID",505-205,2x2,996,2399,10/25/2023,True
112,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1845,09/13/2023,False
113,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1845,09/14/2023,False
114,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/15/2023,False
115,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/16/2023,False
116,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/17/2023,False
117,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/18/2023,False
118,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/19/2023,False
119,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/20/2023,False
120,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/21/2023,False
121,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/22/2023,False
122,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/23/2023,False
123,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/24/2023,False
124,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/25/2023,False
125,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/26/2023,False
126,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/27/2023,False
127,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/28/2023,False
128,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/29/2023,False
129,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,09/30/2023,False
130,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/01/2023,False
131,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/02/2023,False
132,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/03/2023,False
133,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/04/2023,False
134,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/05/2023,False
135,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/06/2023,False
136,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/07/2023,False
137,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/08/2023,False
138,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/09/2023,False
139,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/10/2023,False
140,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/11/2023,False
141,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/12/2023,False
142,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/13/2023,False
143,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/14/2023,False
144,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/15/2023,False
145,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/16/2023,False
146,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/17/2023,False
147,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/18/2023,False
148,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/19/2023,False
149,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/20/2023,False
150,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/21/2023,False
151,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/22/2023,False
152,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/23/2023,False
153,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/24/2023,False
154,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/25/2023,False
155,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/26/2023,False
156,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/27/2023,False
157,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/28/2023,False
158,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/29/2023,False
159,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/30/2023,False
160,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,10/31/2023,False
161,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/01/2023,False
162,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/02/2023,False
163,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/03/2023,False
164,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/04/2023,False
165,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/05/2023,False
166,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/06/2023,False
167,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/07/2023,False
168,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/08/2023,False
169,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/09/2023,False
170,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/10/2023,False
171,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/11/2023,False
172,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/12/2023,False
173,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/13/2023,False
174,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/14/2023,False
175,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/15/2023,False
176,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/16/2023,False
177,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/17/2023,False
178,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/18/2023,False
179,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/19/2023,False
180,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1895,11/20/2023,False
181,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/21/2023,False
182,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/22/2023,False
183,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/23/2023,False
184,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/24/2023,False
185,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/25/2023,False
186,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/26/2023,False
187,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/27/2023,False
188,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/28/2023,False
189,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/29/2023,False
190,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,11/30/2023,False
191,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/01/2023,False
192,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/02/2023,False
193,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/03/2023,False
194,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/04/2023,False
195,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/05/2023,False
196,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/06/2023,False
197,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/07/2023,False
198,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/08/2023,False
199,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/09/2023,False
200,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/10/2023,False
201,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/11/2023,False
202,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/12/2023,False
203,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/13/2023,False
204,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/14/2023,False
205,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/15/2023,False
206,The District at Parkcenter,"Mountain Home, ID",505-206,1x1,813,1795,12/16/2023,False
