,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-101,1x1,890,1754,10/13/2024,False
1,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-101,1x1,890,1754,10/14/2024,False
2,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-101,1x1,890,1754,10/15/2024,False
3,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-101,1x1,890,1754,10/16/2024,False
4,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-101,1x1,890,1754,10/17/2024,False
5,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-101,1x1,890,1754,10/18/2024,False
6,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-101,1x1,890,1754,10/19/2024,True
7,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2295,06/11/2024,False
8,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2280,06/12/2024,False
9,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2280,06/13/2024,False
10,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2280,06/14/2024,False
11,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2280,06/15/2024,False
12,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2280,06/16/2024,False
13,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/17/2024,False
14,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/18/2024,False
15,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/19/2024,False
16,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/20/2024,False
17,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/21/2024,False
18,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/22/2024,False
19,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/23/2024,False
20,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/24/2024,False
21,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/25/2024,False
22,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/26/2024,False
23,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/27/2024,False
24,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/28/2024,False
25,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/29/2024,False
26,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,06/30/2024,False
27,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,07/01/2024,False
28,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-102,3x2,1467,2230,07/02/2024,True
29,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-104,3x2,1467,2350,01/28/2025,False
30,Sole at Brandon,"Tampa-St. Petersburg-Clearwater, FL",5304-104,3x2,1467,2350,01/29/2025,False
