,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/06/2023,False
1,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/07/2023,False
2,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/08/2023,False
3,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/09/2023,False
4,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/10/2023,False
5,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/11/2023,False
6,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/12/2023,False
7,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/13/2023,False
8,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/14/2023,False
9,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/15/2023,False
10,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/16/2023,False
11,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/17/2023,False
12,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/18/2023,False
13,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/19/2023,False
14,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/20/2023,False
15,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/21/2023,False
16,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/22/2023,False
17,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/23/2023,False
18,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/24/2023,False
19,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/25/2023,False
20,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/26/2023,False
21,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/27/2023,False
22,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/28/2023,False
23,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/29/2023,False
24,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,11/30/2023,False
25,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/01/2023,False
26,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/02/2023,False
27,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/03/2023,False
28,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/04/2023,False
29,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/05/2023,False
30,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/06/2023,False
31,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/07/2023,False
32,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/08/2023,False
33,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/09/2023,False
34,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/10/2023,False
35,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/11/2023,False
36,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/12/2023,False
37,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/13/2023,False
38,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/14/2023,False
39,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/15/2023,False
40,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/16/2023,False
41,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/17/2023,False
42,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/18/2023,False
43,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/19/2023,False
44,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/20/2023,False
45,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/21/2023,False
46,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/22/2023,False
47,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/23/2023,False
48,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/24/2023,False
49,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/25/2023,False
50,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/26/2023,False
51,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/27/2023,False
52,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/28/2023,False
53,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/29/2023,False
54,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/30/2023,False
55,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,12/31/2023,False
56,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/01/2024,False
57,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/02/2024,False
58,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/03/2024,False
59,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/04/2024,False
60,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/05/2024,False
61,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/06/2024,False
62,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/07/2024,False
63,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/08/2024,False
64,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/09/2024,False
65,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/10/2024,False
66,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/11/2024,False
67,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/12/2024,False
68,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/13/2024,False
69,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/14/2024,False
70,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/15/2024,False
71,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/16/2024,False
72,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/17/2024,False
73,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/18/2024,False
74,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/19/2024,False
75,Azure,"Dallas-Fort Worth-Arlington, TX",1001,2x2.5,1726,7250,01/20/2024,False
