,building_name,market,unit_name,unit_group,sqft,effective_price,date,leased_rate
0,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1422,07/12/2024,False
1,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1422,07/13/2024,False
2,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1422,07/14/2024,False
3,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1422,07/15/2024,False
4,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1389,07/16/2024,False
5,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1389,07/17/2024,False
6,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,07/18/2024,False
7,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,07/19/2024,False
8,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,07/20/2024,False
9,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,07/21/2024,False
10,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1461,07/22/2024,False
11,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1386,07/23/2024,False
12,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1452,07/24/2024,False
13,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1452,07/25/2024,False
14,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1452,07/26/2024,False
15,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1439,07/27/2024,False
16,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1439,07/28/2024,False
17,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,07/29/2024,False
18,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,07/30/2024,False
19,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,07/31/2024,False
20,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,08/01/2024,False
21,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,08/02/2024,False
22,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,08/03/2024,False
23,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,08/04/2024,False
24,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,08/05/2024,False
25,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1395,08/06/2024,False
26,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1421,08/07/2024,False
27,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1421,08/08/2024,False
28,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1466,08/09/2024,False
29,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1466,08/10/2024,False
30,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1466,08/11/2024,False
31,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1421,08/12/2024,False
32,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1457,08/13/2024,False
33,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1456,08/14/2024,False
34,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1456,08/15/2024,False
35,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1456,08/16/2024,False
36,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1456,08/17/2024,False
37,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1456,08/18/2024,False
38,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1456,08/19/2024,False
39,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1456,08/20/2024,False
40,Dublin Square,"Columbus, OH",101-7221,2x2,1053,1456,08/21/2024,False
